College,Major,code,rest
공과대학,기계공학부,MECH300,창의적기계설계:캡스톤디자인(영강) 장민호 3( 4) 화(6) 창의관 127호 목(6) 창의관 127호 ● ● ● 신청현황
공과대학,기계공학부,MECH300,창의적기계설계:캡스톤디자인(영강) 정석 3( 4) 화(6) 창의관 106호 목(6) 창의관 106호 ● ● ● 신청현황
공과대학,기계공학부,MECH312,응용열전달(영강) 강용태 3( 3) 월(3-4) 창의관 205호 수(3-4) 창의관 205호 ● ● ● 신청현황
공과대학,기계공학부,MECH318,냉동 김용찬 3( 3) 화(1) 창의관 116호 목(1) 창의관 116호 ● ● ● ● 신청현황
공과대학,기계공학부,MECH320,유체기계 김광호 3( 3) 화(2-4) 창의관 205호 ● ● ● ● 신청현황
공과대학,기계공학부,MECH328,기계요소설계(영강) 송용남 3( 3) 화(5) 창의관 B113호 목(5) 창의관 B113호 ● ● ● ● 신청현황
공과대학,기계공학부,MECH330,기계공학실험II(영강) 이호성 1( 3) 금(1-2) 창의관 B207 ● ● 신청현황
공과대학,기계공학부,MECH330,기계공학실험II 김용찬 1( 3) 금(3-4) 창의관 B207 금(7) 창의관 B207 ● ● ● ● 신청현황
공과대학,기계공학부,MECH330,기계공학실험II(영강) 심준형 1( 3) 금(5-6) 창의관 B207 ● ● 신청현황
공과대학,기계공학부,MECH334,유한요소법 채수원 3( 3) 월(5) 창의관 207호 수(5) 창의관 207호 ● ● ● ● 신청현황
공과대학,기계공학부,MECH352,전산기응용설계 심재경 3( 3) 화(2) 창의관 207호 목(2) 창의관 207호 ● ● ● ● 신청현황
공과대학,기계공학부,MECH386,전기전자공학개론(영강) 정우진 3( 3) 월(6) 창의관 B114호 수(6) 창의관 B114호 ● ● ● 신청현황
공과대학,기계공학부,MECH387,자동제어 송재복 3( 3) 월(2) 창의관 116호 수(2) 창의관 116호 ● ● ● ● 신청현황
공과대학,기계공학부,MECH389,공학현장실습Ⅰ 나성수 3( 0) 금(1-2) 창의관 303호 ● ● ● 신청현황
공과대학,기계공학부,MECH399,공학현장실습Ⅱ 나성수 3( 0) 금(5-6) 창의관 213호 ● ● ● 신청현황
공과대학,기계공학부,MECH436,응용유체역학 문영준 3( 3) 월(5) 창의관 127호 수(5) 창의관 127호 ● ● ● 신청현황
공과대학,기계공학부,MECH446,재료거동학(영강) 김윤재 3( 3) 월(6) 창의관 116호 수(6) 창의관 116호 ● ● ● 신청현황
공과대학,기계공학부,MECH460,생산공학 최우천 3( 3) 월(2) 창의관 205호 수(2) 창의관 205호 ● ● ● ● 신청현황
공과대학,기계공학부,MECH471,종합설계 김권희 3( 3) 화(5) 창의관 207호 목(5) 창의관 207호 ● ● ● 신청현황
공과대학,기계공학부,MECH482,나노공학입문 권오명 3( 3) 화(2) 창의관 110호 목(2) 창의관 110호 ● ● ● ● 신청현황
공과대학,기계공학부,MECH492,자동차공학 박심수 3( 3) 월(1) 창의관 205호 수(1) 창의관 205호 ● ● ● ● 신청현황
공과대학,기계공학부,MECH498,학부논문연구 나성수 3( 4) 금(7-9) 창의관 106호 ● ● 신청현황
공과대학,산업경영공학부,IMEN156,산업공학개론 이홍철 3( 3) 월(5) 공학관 167호 수(5) 공학관 167호 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN158,데이터분석을위한프로그래밍언어(영강)  (강의실 : 신공학관 224호) 강필성 3( 3) 화(2) 신공학과224-전산실습실 목(2) 신공학과224-전산실습실 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN204,일반회계및원가계산 허진숙 3( 3) 금(1-2) 과도관 306호 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN204,일반회계및원가계산 허진숙 3( 3) 금(5-6) 과도관 408호 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN214,응용통계및실습 명노해 3( 5) 월(9-10) 창의관 117호 화(2) 창의관 117호 목(2) 창의관 117호 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN216,OR-Ⅰ및 실습 류홍서 3( 5) 월(2) 창의관 110호 수(2) 창의관 110호 수(9-10) 창의관 110호 ● ● ● ● 신청현황
공과대학,산업경영공학부,IMEN216,"OR-Ⅰ및 실습  월5, 수5- 강의실 : 신공학관 218호 수9-10 : 신공학관 224호 전영민 3( 5) 월(5) 신공학관218 수(5) 신공학관218 수(9-10) 신공학과224-전산실습실 ● ● ● 신청현황"
공과대학,산업경영공학부,IMEN222,공학수학 김기택 3( 3) 화(1) 창의관 106호 목(1) 창의관 106호 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN224,자료구조및알고리즘  (강의실 : 신공학관 224호) 안민정 3( 3) 월(6) 신공학과224-전산실습실 수(6) 신공학과224-전산실습실 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN302,공급사슬경영(영강) 정태수 3( 4) 월(5) 아산이학관 113호 수(4-5) 아산이학관 113호 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN324,시뮬레이션및실습 백준걸 3( 5) 화(6) 공학관 250호 화(8-9) 공학관 250호 목(6) 공학관 250호 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN336,생산통제 서윤호 3( 4) 화(2) 공학관 166호 목(2) 공학관 166호 목(9) 공학관 166호 ● ● ● ● ● 신청현황
공과대학,산업경영공학부,IMEN338,실험계획법(영강) 한성원 3( 3) 월(6) 창의관 205호 수(6) 창의관 205호 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN358,품질공학 김성범 3( 3) 월(2) 창의관 B113호 수(2) 창의관 B113호 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN382,제품개발 정의승 3( 5) 화(5) 창의관 203호 목(5) 창의관 203호 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN389,공학현장실습Ⅰ 명노해 3( 0)  
공과대학,산업경영공학부,IMEN399,공학현장실습Ⅱ 명노해 3( 0)  
공과대학,산업경영공학부,IMEN453,영상정보시스템 장동식 3( 3) 월(5) 공학관 166호 수(5) 공학관 166호 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN466,서비스공학 박종선 3( 3) 화(6-8) 과도관 408호 ● ● ● 신청현황
공과대학,산업경영공학부,IMEN472,캡스톤디자인Ⅱ 정태수 3( 4) 금(5-6) 공학관465호(세미나실) ● ● ● 신청현황
공과대학,신소재공학부,AMSE202,물리화학II(영강) 김웅 3( 3) 화(6) 창의관 B113호 목(6) 창의관 B113호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE202,물리화학II(영강) 오승주 3( 3) 화(6) 창의관 B114호 목(6) 창의관 B114호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE204,재료전자기물성(영강) 서지훈 3( 3) 월(5) 신공학관B102 수(5) 신공학관B102 ● ● ● 신청현황
공과대학,신소재공학부,AMSE204,재료전자기물성(영강) 이재승 3( 3) 월(6) 신공학관B102 수(6) 신공학관B102 ● ● ● 신청현황
공과대학,신소재공학부,AMSE204,재료전자기물성  재수강반 변동진 3( 3) 월(5) 창의관 205호 수(5) 창의관 205호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE206,공업수학II 남산 3( 3) 화(2) 창의관 B113호 목(2) 창의관 B113호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE206,공업수학II(영강) 김윤석 3( 3) 화(2) 신공학관B102 목(2) 신공학관B102 ● ● ● 신청현황
공과대학,신소재공학부,AMSE208,유기재료개론(영강) 서지훈 3( 3) 월(1) 공학관 369호 수(1) 공학관 369호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE304,재료공학실험II 서광석 1( 3) 금(9-11) ● ● 신청현황
공과대학,신소재공학부,AMSE304,재료공학실험II 서지훈 1( 3) 금(9-11) ● ● 신청현황
공과대학,신소재공학부,AMSE304,재료공학실험II 장호 1( 3) 금(9-11) ● ● 신청현황
공과대학,신소재공학부,AMSE304,재료공학실험II 이헌 1( 3) 금(9-11) ● ● 신청현황
공과대학,신소재공학부,AMSE304,재료공학실험II 김웅 1( 3) 금(9-11) ● ● 신청현황
공과대학,신소재공학부,AMSE304,재료공학실험II 오승주 1( 3) 금(9-11) ● ● 신청현황
공과대학,신소재공학부,AMSE304,재료공학실험II 이재승 1( 3) 금(9-11) ● ● 신청현황
공과대학,신소재공학부,AMSE304,재료공학실험II 남산 1( 3) 목(9-11) ● ● 신청현황
공과대학,신소재공학부,AMSE304,재료공학실험II 이종흔 1( 3) 목(9-11) ● ● 신청현황
공과대학,신소재공학부,AMSE308,응고및결정성장 윤우영 3( 3) 화(5) 공학관 368호 목(5) 공학관 368호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE312,반도체재료 김동환 3( 3) 화(2) 공학관 369호 목(2) 공학관 369호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE316,전자세라믹스(영강) 이종흔 3( 3) 화(1) 창의관 B114호 목(1) 창의관 B114호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE318,상평형론 이성래 3( 3) 월(2) 공학관 167호 수(2) 공학관 167호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE318,상평형론(영강) 임상호 3( 3) 화(6) 공학관 369호 목(6) 공학관 369호 ● ● ● ● 신청현황
공과대학,신소재공학부,AMSE326,박막공학 김영근 3( 3) 월(5) 신공학관B101 수(5) 신공학관B101 ● ● ● 신청현황
공과대학,신소재공학부,AMSE328,디스플레이소재및공정(영강) 성태연 3( 3) 월(2) 공학관 369호 수(2) 공학관 369호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE334,고체물리(영강) 이경진 3( 3) 월(6) 창의관 B113호 수(6) 창의관 B113호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE336,열전달및확산 허주열 3( 3) 화(2) 창의관 B114호 목(2) 창의관 B114호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE386,신소재종합설계Ⅱ 윤우영 3( 4) 월(7-9) 공학관 162호 ● ● 신청현황
공과대학,신소재공학부,AMSE389,공학현장실습Ⅰ 이해근 3( 0) ● ● 신청현황
공과대학,신소재공학부,AMSE399,공학현장실습Ⅱ 이해근 3( 0) ● ● 신청현황
공과대학,신소재공학부,AMSE406,유기재료전자물성 서광석 3( 3) 화(2) 공학관 250호 목(2) 공학관 250호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE409,전자재료응용물성(영강) 이인환 3( 3) 금(1-2) 공학관 369호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE410,전기화학응용 김동환 3( 3) 화(5) 공학관 167호 목(5) 공학관 167호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE412,재료설계및전산제어 이헌 3( 3) 목(6-8) 창의관 101호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE414,세라믹재료공정 임대순 3( 3) 월(5) 미래융합 107호 수(5) 미래융합 107호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE432,복합재료 장호 3( 3) 월(2) 공학관 166호 수(2) 공학관 166호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE434,초전도재료및응용 이해근 3( 3) 월(6) 공학관 166호 수(6) 공학관 166호 ● ● ● 신청현황
공과대학,신소재공학부,AMSE436,전자재료공정 강윤찬 3( 3) 화(1) 신공학관B101 목(1) 신공학관B101 ● ● ● 신청현황
공과대학,신소재공학부,AMSE462,졸업종합설계Ⅱ 강윤찬 3( 4) 토(7-9) ● ● 신청현황
공과대학,신소재공학부,AMSE462,졸업종합설계Ⅱ 이해근 3( 4) 토(7-9) ● ● 신청현황
공과대학,신소재공학부,AMSE462,졸업종합설계Ⅱ 성태연 3( 4) 토(7-9) ● ● 신청현황
공과대학,신소재공학부,AMSE462,졸업종합설계Ⅱ 이경진 3( 4) 토(7-9) ● ● 신청현황
공과대학,신소재공학부,AMSE462,졸업종합설계Ⅱ 허주열 3( 4) 토(7-9) ● ● 신청현황
공과대학,신소재공학부,AMSE462,졸업종합설계Ⅱ 이인환 3( 4) 토(7-9) ● ● 신청현황
공과대학,신소재공학부,AMSE462,졸업종합설계Ⅱ 김동환 3( 4) 토(7-9) ● ● 신청현황
공과대학,신소재공학부,AMSE462,졸업종합설계Ⅱ 김윤석 3( 4) 토(7-9) ● ● 신청현황
공과대학,전기전자공학부,KECE204,전기회로Ⅱ 엄두섭 3( 3) 월(5) 공학관 369호 수(5) 공학관 369호 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE204,전기회로Ⅱ(영강) 최승연 3( 3) 월(5) 과도관 410호 수(5) 과도관 410호 ● ● ● 신청현황
공과대학,전기전자공학부,KECE204,전기회로Ⅱ(영강) 이상현 3( 3) 월(5) 창의관 116호 수(5) 창의관 116호 ● ● ● 신청현황
공과대학,전기전자공학부,KECE204,전기회로Ⅱ 김석기 3( 3) 월(5) 창의관 117호 수(5) 창의관 117호 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE206,전자기학 전상근 3( 3) 화(3-4) 창의관 207호 목(3-4) 창의관 207호 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE206,전자기학 김상식 3( 3) 화(1) 창의관 B113호 목(1) 창의관 B113호 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE206,전자기학(영강) 김수진 3( 3) 화(1) 미래융합 112호 목(1) 미래융합 112호 ● ● ● 신청현황
공과대학,전기전자공학부,KECE206,전자기학 전완종 3( 3) 화(1) 과도관 409호 목(1) 과도관 409호 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE208,데이터구조및알고리즘(영강) 김종국 3( 3) 월(2) 과도관 408호 수(2) 과도관 408호 ● ● ● 신청현황
공과대학,전기전자공학부,KECE208,데이터구조및알고리즘 김황남 3( 3) 월(2) 미래융합 112호 수(2) 미래융합 112호 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE208,데이터구조및알고리즘 황인준 3( 3) 월(2) 창의관 117호 수(2) 창의관 117호 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE208,데이터구조및알고리즘 김선욱 3( 3) 월(2) 신공학관B101 수(2) 신공학관B101 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE210,디지털시스템실험 김종국 1( 3) 화(6-8) 신공학관106(실험실) ● ● ● 신청현황
공과대학,전기전자공학부,KECE210,디지털시스템실험 이인규 1( 3) 화(6-8) 신공학과107(실험실) ● ● ● 신청현황
공과대학,전기전자공학부,KECE210,디지털시스템실험(영강) 최린 1( 3) 화(6-8) 신공학관108(실험실) ● ● ● 신청현황
공과대학,전기전자공학부,KECE210,디지털시스템실험 김선욱 1( 3) 화(6-8) 신공학관110(실험실) ● ● ● 신청현황
공과대학,전기전자공학부,KECE210,디지털시스템실험 고영채 1( 3) 목(6-8) 신공학관106(실험실) ● ● ● 신청현황
공과대학,전기전자공학부,KECE210,디지털시스템실험 고한석 1( 3) 목(6-8) 신공학과107(실험실) ● ● ● 신청현황
공과대학,전기전자공학부,KECE210,디지털시스템실험 김동승 1( 3) 목(6-8) 신공학관108(실험실) ● ● ● 신청현황
공과대학,전기전자공학부,KECE210,디지털시스템실험 황인준 1( 3) 목(6-8) 신공학관110(실험실) ● ● ● 신청현황
공과대학,전기전자공학부,KECE212,물성전자공학 이철진 3( 3) 화(5) 창의관 117호 목(5) 창의관 117호 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE212,물성전자공학 박정호 3( 3) 화(5) 공학관 369호 목(5) 공학관 369호 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE212,물성전자공학 김상식 3( 3) 화(5) 신공학관B101 목(5) 신공학관B101 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE212,물성전자공학(영강) 김수진 3( 3) 화(5) 신공학관B102 목(5) 신공학관B102 ● ● ● 신청현황
공과대학,전기전자공학부,KECE232,공학수학Ⅱ 윤태웅 3( 3) 화(2) 미래융합 107호 목(2) 미래융합 107호 ● ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE232,공학수학Ⅱ 김운경 3( 3) 화(2) 공학관 167호 목(2) 공학관 167호 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE232,공학수학Ⅱ(영강) Beelee Chua 3( 3) 화(2) 과도관 410호 목(2) 과도관 410호 ● ● ● 신청현황
공과대학,전기전자공학부,KECE232,공학수학Ⅱ 김미정 3( 3) 화(2) 미래융합 109호 목(2) 미래융합 109호 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE302,전자회로Ⅱ(영강) 김석기 3( 3) 월(6) 과도관 310호 수(6) 과도관 310호 ● ● ● 신청현황
공과대학,전기전자공학부,KECE302,전자회로Ⅱ 김철우 3( 3) 월(6) 공학관 369호 수(6) 공학관 369호 ● ● ● ● 신청현황
공과대학,전기전자공학부,KECE302,전자회로Ⅱ(영강) 김용신 3( 3) 월(6) 공학관 167호 수(6) 공학관 167호 ● ● ● 신청현황
공과대학,전기전자공학부,KECE302,전자회로Ⅱ(영강) 이형민 3( 3) 월(6) 미래융합 112호 수(6) 미래융합 112호 ● ● ● 신청현황
